,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358
0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0
1,0.0231653,0.127747,0.934127,0.917607,0.26879,0.904583,0.477467,0.912363,0.895204,0.252074,0.912978,0.163962,0.532224,0.329645,0.467243,0.782604,0.118848,0.946003,0.80051,0.796975,0.782834,0.363008,0.746206,0.754733,0.135661,0.115876,0.880453,0.828013,0.813293,0.267405,0.0537735,0.918478,0.493153,0.0840562,0.146336,0.889303,0.577268,0.269244,0.371167,0.667194,0.407917,0.939373,0.371167,0.514988,0.253616,0.269244,0.371167,0.237264,0.928868,0.771378,0.132926,0.371167,0.870824,0.132926,0.650193,0.895204,0.371167,0.577451,0.866981,0.013306,0.737287,0.26879,0.232886,0.307711,0.0052309,0.715069,0.404245,0.546427,0.913891,0.441597,0.584473,0.855469,0.51736,0.913573,0.803923,0.914224,0.959962,0.454774,0.299748,0.296257,0.238924,0.515507,0.824764,0.452552,0.356316,0.754733,0.371167,0.266255,0.534895,0.178463,0.760965,0.407756,0.598224,0.831763,0.303093,0.754733,0.170512,0.51899,0.793813,0.865293,0.288098,0.244336,0.546213,0.72541,0.101486,0.694454,0.671544,0.186148,0.582926,0.533987,0.604017,0.0365092,0.653195,0.819888,0.371671,0.620296,0.121346,0.62624,0.0245059,0.819523,0.00933833,0.157684,0.187876,0.123693,0.21417,0.132926,0.850534,0.571817,0.923909,0.303093,0.203105,0.653047,0.3926,0.923498,0.634628,0.0171949,0.140965,0.241896,0.787273,0.965534,0.597333,0.172863,0.568879,0.839501,0.836581,0.868854,0.645906,0.087122,0.203105,0.26879,0.870233,0.926932,0.0928883,0.266255,0.46511,0.303093,0.792916,0.371167,0.43757,0.129903,0.366101,0.103491,0.203105,0.208823,0.203105,0.78145,0.214814,0.135661,0.269244,0.32832,0.522625,0.985474,0.563502,0.405995,0.485047,0.94833,0.0859989,0.909688,0.924966,0.669467,0.824764,0.697646,0.252858,0.386416,0.897031,0.889319,0.852481,0.0601741,0.207046,0.0282742,0.431122,0.94261,0.866369,0.0614988,0.794736,0.479466,0.404946,0.0908514,0.557195,0.770019,0.609649,0.201645,0.0642941,0.390564,0.839845,0.708181,0.738734,0.151965,0.394385,0.235485,0.0758538,0.796999,0.605742,0.600067,0.925748,0.127365,0.892889,0.379939,0.92978,0.263961,0.740356,0.212238,0.0758538,0.121346,0.907411,0.856267,0.507381,0.0367052,0.479039,0.616349,0.811708,0.937471,0.404946,0.26879,0.101959,0.4878,0.768652,0.801953,0.801953,0.121346,0.764025,0.9551,0.132926,0.454213,0.263762,0.0147951,0.835387,0.346937,0.953075,0.93584,0.261763,0.385246,0.44087,0.981394,0.0339278,0.762818,0.316891,0.0614185,0.513141,0.746609,0.803673,0.488008,0.610186,0.194982,0.00677254,0.441328,0.424238,0.525505,0.887859,0.453561,0.458314,0.0793779,0.60272,0.0607381,0.0758538,0.29051,0.357845,0.642487,0.252074,0.163962,0.000639492,0.300397,0.889539,0.0356933,0.690803,0.905186,0.0246293,0.734313,0.167765,0.311289,0.919837,0.863163,0.825922,0.74379,0.925791,0.843819,0.914575,0.919837,0.546213,0.72541,0.541717,0.854451,0.121346,0.123693,0.300865,0.603513,0.691051,0.108192,0.603513,0.57681,0.941146,0.841693,0.445772,0.652076,0.905827,0.919837,0.896071,0.919837,0.840496,0.711494,0.723599,0.404946,0.394385,0.235485,0.379939,0.0989956,0.740356,0.121346,0.404946,0.121346,0.0614185,0.595663,0.595663,0.112733,0.353602,0.300397,0.0356933,0.174976,0.311289,0.940906,0.691051,0.600255,0.561657,0.0808873,0.683218,0.36237,0.870661,0.621732,0.771962,0.0160171,0.840584,0.687955,0.236347,0.716113,0.55149,0.469179,0.648438,0.953957,0.427956
