,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216
0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0
1,0.00611703,0.203857,0.562783,0.833545,0.933482,0.840472,0.232902,0.0351278,0.310608,0.183718,0.0507759,0.0505797,0.0279926,0.601772,0.29108,0.24233,0.395035,0.65746,0.361244,0.0777392,0.844262,0.0136866,0.935106,0.609844,0.247089,0.15997,0.601772,0.0742124,0.601772,0.109673,0.117488,0.962984,0.434504,0.961819,0.868894,0.618694,0.228287,0.15997,0.294299,0.15997,0.294299,0.294299,0.295948,0.13077,0.601772,0.157638,0.557598,0.15997,0.846392,0.199606,0.0139348,0.219886,0.839651,0.669719,0.120177,0.810122,0.77701,0.0588001,0.891491,0.929211,0.0810153,0.0766653,0.204009,0.251449,0.00573913,0.0350296,0.418627,0.601772,0.692948,0.910606,0.395035,0.267636,0.601772,0.277613,0.669719,0.15997,0.15997,0.395035,0.191817,0.831201,0.0499605,0.393285,0.266394,0.822637,0.58865,0.277613,0.793075,0.83448,0.0647167,0.309214,0.537381,0.398021,0.505723,0.886755,0.345585,0.654362,0.037254,0.0510016,0.00150919,0.904769,0.127589,0.970296,0.150189,0.0856306,0.774274,0.16516,0.108234,0.00800093,0.354309,0.0742124,0.751238,0.601772,0.12854,0.00800093,0.00142508,0.744461,0.335099,0.547917,0.940222,0.516188,0.361528,0.817762,0.352968,0.551134,0.181406,0.163821,0.600132,0.741055,0.309214,0.277613,0.335099,0.150973,0.266394,0.885088,0.885088,0.418571,0.634308,0.139372,0.866715,0.277613,0.734381,0.120177,0.58318,0.139372,0.309214,0.266394,0.135087,0.564667,0.2675,0.203262,0.273014,0.976298,0.711006,0.266394,0.602035,0.499804,0.813513,0.733884,0.266171,0.780882,0.506153,0.778144,0.279925,0.912481,0.251982,0.889297,0.608093,0.911323,0.606319,0.273196,0.978176,0.437922,0.824429,0.133979,0.15543,0.00800093,0.174232,0.209738,0.886976,0.399995,0.487934,0.499804,0.139372,0.767188,0.392853,0.192275,0.266394,0.645747,0.493324,0.922081,0.203262,0.132245,0.299697,0.891151,0.879902,0.711006,0.266171,0.239012,0.17912,0.203262,0.881309,0.883291,0.0458267,0.309214,0.597276,0.242517,0.896596,0.0739055,0.309214,0.373537,0.498103,0.568458,0.061344,0.154099,0.201845,0.890249,0.599682
