,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
1,0.966387,0.746104,0.36528,0.513057,0.866317,0.00192867,0.221595,0.0500607,0.401732,0.91486,0.350337,0.971937,0.40753,0.476081,0.978362,0.661579,0.603099,0.00332567,0.0618462,0.301726,0.486548,0.541684,0.673317,0.8257,0.257993,0.391372,0.720917,0.425783,0.495367,0.784708,0.916252,0.930252,0.809148,0.391012,0.593248,0.682484,0.514728,0.886242,0.135568,0.090653,0.746104,0.708513,0.728391,0.486548,0.45261,0.326849,0.039169,0.815146,0.658383,0.562829,0.121398,0.92,0.371167,0.0509822,0.391372,0.851632,0.950148,0.3068,0.118078,0.170596,0.486548,0.623427,0.555457,0.401136,0.933552,0.371167,0.956913,0.267637,0.843059,0.575507,0.453952,0.851686,0.926886,0.647465,0.0823498,0.113695,0.66198,0.663048,0.309761,0.858897,0.8257,0.495367,0.905827,0.809148,0.309761,0.806852,0.0118303
